No.	Time	Source	Destination	Protocol	Length	Info
175	77.759139	142.250.217.74	192.168.50.156	TCP	66	54136 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
176	78.265101	192.168.50.156	142.250.217.74	TCP	66	[TCP Retransmission] 53104 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
177	80.757139	192.168.50.156	142.251.215.234	TCP	66	[TCP Retransmission] 53107 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
178	83.98851	192.168.50.156	142.250.217.74	TCP	66	53116 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
179	83.991175	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
180	84.217759	192.168.50.156	192.168.50.152	TCP	66	53118 → 80 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
181	84.218006	192.168.50.152	192.168.50.156	TCP	66	80 → 53118 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128
182	84.218102	192.168.50.156	192.168.50.152	TCP	54	53118 → 80 [ACK] Seq=1 Ack=1 Win=525568 Len=0
183	84.218362	192.168.50.156	192.168.50.152	HTTP	1307	GET /api/health/ HTTP/1.1 
184	84.218558	192.168.50.152	192.168.50.156	TCP	60	80 → 53118 [ACK] Seq=1 Ack=1254 Win=32128 Len=0
185	84.236391	192.168.50.152	192.168.50.156	HTTP/JSON	713	HTTP/1.1 200 OK , JSON (application/json)
186	84.240681	192.168.50.156	142.250.217.74	TCP	66	53119 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
187	84.242106	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
188	84.265162	192.168.50.156	142.250.217.74	TCP	62	[TCP Retransmission] 53104 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
189	84.287082	192.168.50.156	192.168.50.152	TCP	54	53118 → 80 [ACK] Seq=1254 Ack=660 Win=524800 Len=0
190	84.368762	142.250.33.106	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
191	84.369057	192.168.50.156	142.251.211.234	TCP	66	53121 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
192	85.184644	192.168.50.156	180.163.252.201	TCP	55	[TCP Keep-Alive] 49742 → 80 [ACK] Seq=1 Ack=1 Win=63776 Len=1
193	85.18475	180.163.252.201	192.168.50.156	TCP	60	[TCP Keep-Alive ACK] 80 → 49742 [ACK] Seq=1 Ack=2 Win=64240 Len=0
194	86.26846	192.168.50.156	142.250.217.106	TCP	66	53124 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
195	86.269009	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
196	86.757383	192.168.50.156	142.251.215.234	TCP	62	[TCP Retransmission] 53107 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
197	86.989427	192.168.50.156	142.250.217.74	TCP	66	[TCP Retransmission] 53116 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
198	87.241561	192.168.50.156	142.250.217.74	TCP	66	[TCP Retransmission] 53119 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
199	87.369179	192.168.50.156	142.251.211.234	TCP	66	[TCP Retransmission] 53121 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
200	88.061731	192.168.50.156	192.168.50.152	TCP	54	53118 → 80 [FIN, ACK] Seq=1254 Ack=660 Win=524800 Len=0
201	88.062026	192.168.50.152	192.168.50.156	TCP	60	80 → 53118 [FIN, ACK] Seq=660 Ack=1255 Win=32128 Len=0
202	88.062053	192.168.50.156	192.168.50.152	TCP	54	53118 → 80 [ACK] Seq=1255 Ack=661 Win=524800 Len=0
203	88.871709	142.250.217.74	192.168.50.156	TCP	60	54145 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
204	88.871975	192.168.50.156	142.251.211.234	TCP	66	53128 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
205	89.128169	192.168.50.156	142.251.211.234	TCP	66	53129 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
206	89.131031	142.250.217.74	192.168.50.156	TCP	60	54146 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
207	89.269467	192.168.50.156	142.250.217.106	TCP	66	[TCP Retransmission] 53124 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
208	91.871548	192.168.50.156	142.251.211.234	TCP	66	[TCP Retransmission] 53128 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
209	92.128865	192.168.50.156	142.251.211.234	TCP	66	[TCP Retransmission] 53129 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
210	92.990395	192.168.50.156	142.250.217.74	TCP	62	[TCP Retransmission] 53116 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
211	93.241888	192.168.50.156	142.250.217.74	TCP	62	[TCP Retransmission] 53119 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
212	93.369381	192.168.50.156	142.251.211.234	TCP	62	[TCP Retransmission] 53121 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
213	95.269642	192.168.50.156	142.250.217.106	TCP	62	[TCP Retransmission] 53124 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
214	96.265647	192.168.50.156	142.250.217.106	TCP	66	53141 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
215	96.267322	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
216	97.872596	192.168.50.156	142.251.211.234	TCP	62	[TCP Retransmission] 53128 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
217	98.128963	192.168.50.156	142.251.211.234	TCP	62	[TCP Retransmission] 53129 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
218	98.758649	142.250.217.74	192.168.50.156	TCP	60	54147 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
219	98.758903	192.168.50.156	142.251.211.234	TCP	66	53152 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
220	99.265481	192.168.50.156	142.250.217.106	TCP	66	[TCP Retransmission] 53141 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
221	101.759568	192.168.50.156	142.251.211.234	TCP	66	[TCP Retransmission] 53152 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
222	104.991357	192.168.50.156	172.217.14.234	TCP	66	53162 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
223	104.993926	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
224	105.24262	192.168.50.156	172.217.14.234	TCP	66	53163 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
225	105.24459	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
226	105.266239	192.168.50.156	142.250.217.106	TCP	62	[TCP Retransmission] 53141 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
227	105.369842	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
228	105.370267	192.168.50.156	142.250.69.202	TCP	66	53165 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
229	107.270359	192.168.50.156	142.251.215.234	TCP	66	53169 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
230	107.270933	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
231	107.759996	192.168.50.156	142.251.211.234	TCP	62	[TCP Retransmission] 53152 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
232	107.992087	192.168.50.156	172.217.14.234	TCP	66	[TCP Retransmission] 53162 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
233	108.243366	192.168.50.156	172.217.14.234	TCP	66	[TCP Retransmission] 53163 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
234	108.371071	192.168.50.156	142.250.69.202	TCP	66	[TCP Retransmission] 53165 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
235	109.875264	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
236	110.130704	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
237	110.270323	192.168.50.156	142.251.215.234	TCP	66	[TCP Retransmission] 53169 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
238	113.992013	192.168.50.156	172.217.14.234	TCP	62	[TCP Retransmission] 53162 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
239	114.218921	192.168.50.156	192.168.50.152	TCP	66	53180 → 80 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
240	114.219191	192.168.50.152	192.168.50.156	TCP	66	80 → 53180 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128
241	114.21925	192.168.50.156	192.168.50.152	TCP	54	53180 → 80 [ACK] Seq=1 Ack=1 Win=525568 Len=0
242	114.21953	192.168.50.156	192.168.50.152	HTTP	1307	GET /api/health/ HTTP/1.1 
243	114.219678	192.168.50.152	192.168.50.156	TCP	60	80 → 53180 [ACK] Seq=1 Ack=1254 Win=32128 Len=0
244	114.235129	192.168.50.152	192.168.50.156	HTTP/JSON	711	HTTP/1.1 200 OK , JSON (application/json)
245	114.244491	192.168.50.156	172.217.14.234	TCP	62	[TCP Retransmission] 53163 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
246	114.284374	192.168.50.156	192.168.50.152	TCP	54	53180 → 80 [ACK] Seq=1254 Ack=658 Win=524800 Len=0
247	114.372131	192.168.50.156	142.250.69.202	TCP	62	[TCP Retransmission] 53165 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
248	116.270692	192.168.50.156	142.251.215.234	TCP	62	[TCP Retransmission] 53169 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
249	117.266881	192.168.50.156	142.251.215.234	TCP	66	53184 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
250	117.269343	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
251	118.068588	192.168.50.156	192.168.50.152	TCP	54	53180 → 80 [FIN, ACK] Seq=1254 Ack=658 Win=524800 Len=0
252	118.068855	192.168.50.152	192.168.50.156	TCP	60	80 → 53180 [FIN, ACK] Seq=658 Ack=1255 Win=32128 Len=0
253	118.068882	192.168.50.156	192.168.50.152	TCP	54	53180 → 80 [ACK] Seq=1255 Ack=659 Win=524800 Len=0
254	119.760716	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
255	120.267467	192.168.50.156	142.251.215.234	TCP	66	[TCP Retransmission] 53184 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
256	122.391106	192.168.50.156	142.250.217.74	TCP	66	53195 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
257	125.390826	192.168.50.156	142.250.217.74	TCP	66	[TCP Retransmission] 53195 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
258	125.992545	172.217.14.234	192.168.50.156	TCP	60	443 → 53162 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
259	125.99289	192.168.50.156	142.250.69.202	TCP	66	53204 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
260	126.245151	192.168.50.156	142.250.69.202	TCP	66	53205 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
261	126.24588	172.217.14.234	192.168.50.156	TCP	60	443 → 53163 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
262	126.269775	192.168.50.156	142.251.215.234	TCP	62	[TCP Retransmission] 53184 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
263	126.371637	192.168.50.156	142.250.217.74	TCP	66	53206 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
264	126.373515	142.250.69.202	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
265	128.270982	192.168.50.156	142.251.211.234	TCP	66	53210 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
266	128.27375	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
267	128.993455	192.168.50.156	142.250.69.202	TCP	66	[TCP Retransmission] 53204 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
268	129.2445	192.168.50.156	142.250.69.202	TCP	66	[TCP Retransmission] 53205 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
269	129.372159	192.168.50.156	142.250.217.74	TCP	66	[TCP Retransmission] 53206 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
270	130.184522	192.168.50.156	180.163.252.201	TCP	55	[TCP Keep-Alive] 49742 → 80 [ACK] Seq=1 Ack=1 Win=63776 Len=1
271	130.184607	180.163.252.201	192.168.50.156	TCP	60	[TCP Keep-Alive ACK] 80 → 49742 [ACK] Seq=1 Ack=2 Win=64240 Len=0
272	130.355783	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
273	130.356156	192.168.50.156	112.65.210.102	TCP	70	50200 → 80 [PSH, ACK] Seq=113 Ack=9841 Win=64240 Len=16
274	130.356299	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
275	131.271332	192.168.50.156	142.251.211.234	TCP	66	[TCP Retransmission] 53210 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
276	131.390905	192.168.50.156	142.250.217.74	TCP	62	[TCP Retransmission] 53195 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
277	132.267912	192.168.50.156	142.250.217.74	TCP	66	53216 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
278	134.993883	192.168.50.156	142.250.69.202	TCP	62	[TCP Retransmission] 53204 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
279	135.245842	192.168.50.156	142.250.69.202	TCP	62	[TCP Retransmission] 53205 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
280	135.267799	192.168.50.156	142.250.217.74	TCP	66	[TCP Retransmission] 53216 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
281	135.37168	192.168.50.156	142.250.217.74	TCP	62	[TCP Retransmission] 53206 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
282	137.272397	192.168.50.156	142.251.211.234	TCP	62	[TCP Retransmission] 53210 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
283	138.270349	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
284	138.270832	192.168.50.156	142.251.211.234	TCP	66	53225 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
285	141.267984	192.168.50.156	142.250.217.74	TCP	62	[TCP Retransmission] 53216 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
286	141.271121	192.168.50.156	142.251.211.234	TCP	66	[TCP Retransmission] 53225 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
287	143.391667	192.168.50.156	142.251.33.106	TCP	66	53233 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
288	143.395419	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
289	144.218488	192.168.50.156	192.168.50.152	TCP	66	53235 → 80 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
290	144.218727	192.168.50.152	192.168.50.156	TCP	66	80 → 53235 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128
291	144.218792	192.168.50.156	192.168.50.152	TCP	54	53235 → 80 [ACK] Seq=1 Ack=1 Win=525568 Len=0
292	144.219034	192.168.50.156	192.168.50.152	HTTP	1307	GET /api/health/ HTTP/1.1 
293	144.219178	192.168.50.152	192.168.50.156	TCP	60	80 → 53235 [ACK] Seq=1 Ack=1254 Win=32128 Len=0
294	144.234101	192.168.50.152	192.168.50.156	HTTP/JSON	714	HTTP/1.1 200 OK , JSON (application/json)
295	144.283652	192.168.50.156	192.168.50.152	TCP	54	53235 → 80 [ACK] Seq=1254 Ack=661 Win=524800 Len=0
296	146.391819	192.168.50.156	142.251.33.106	TCP	66	[TCP Retransmission] 53233 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
297	146.995321	192.168.50.156	142.251.211.234	TCP	66	53240 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
298	146.996066	142.250.69.202	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
299	147.246277	192.168.50.156	142.251.211.234	TCP	66	53243 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
300	147.248445	142.250.69.202	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
301	147.271313	192.168.50.156	142.251.211.234	TCP	62	[TCP Retransmission] 53225 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
302	147.372448	192.168.50.156	172.217.14.234	TCP	66	53244 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
303	147.37606	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
304	148.073007	192.168.50.156	192.168.50.152	TCP	54	53235 → 80 [FIN, ACK] Seq=1254 Ack=661 Win=524800 Len=0
305	148.073366	192.168.50.152	192.168.50.156	TCP	60	80 → 53235 [FIN, ACK] Seq=661 Ack=1255 Win=32128 Len=0
306	148.073395	192.168.50.156	192.168.50.152	TCP	54	53235 → 80 [ACK] Seq=1255 Ack=662 Win=524800 Len=0
307	149.272963	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
308	149.995989	192.168.50.156	142.251.211.234	TCP	66	[TCP Retransmission] 53240 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
309	150.247242	192.168.50.156	142.251.211.234	TCP	66	[TCP Retransmission] 53243 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
310	150.372436	192.168.50.156	172.217.14.234	TCP	66	[TCP Retransmission] 53244 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
311	152.392872	192.168.50.156	142.251.33.106	TCP	62	[TCP Retransmission] 53233 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
312	153.268374	192.168.50.156	142.251.33.106	TCP	66	53252 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
313	153.270015	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
314	155.995722	192.168.50.156	142.251.211.234	TCP	62	[TCP Retransmission] 53240 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
315	156.248116	192.168.50.156	142.251.211.234	TCP	62	[TCP Retransmission] 53243 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
316	156.269054	192.168.50.156	142.251.33.106	TCP	66	[TCP Retransmission] 53252 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
317	156.373775	192.168.50.156	172.217.14.234	TCP	62	[TCP Retransmission] 53244 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
318	159.272051	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
319	160.181683	192.168.50.156	180.163.252.201	TCP	70	49742 → 80 [PSH, ACK] Seq=2 Ack=1 Win=63776 Len=16
320	160.181902	180.163.252.201	192.168.50.156	TCP	60	80 → 49742 [ACK] Seq=1 Ack=18 Win=64240 Len=0
321	160.189218	180.163.252.201	192.168.50.156	TCP	70	80 → 49742 [PSH, ACK] Seq=1 Ack=18 Win=64240 Len=16
322	160.240427	192.168.50.156	180.163.252.201	TCP	54	49742 → 80 [ACK] Seq=18 Ack=17 Win=63760 Len=0
323	160.494983	192.168.50.156	8.8.4.4	TCP	66	53274 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
324	160.745887	192.168.50.156	8.8.4.4	TCP	66	53275 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
325	162.268508	192.168.50.156	142.251.33.106	TCP	62	[TCP Retransmission] 53252 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
326	163.495207	192.168.50.156	8.8.4.4	TCP	66	[TCP Retransmission] 53274 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
327	163.746084	192.168.50.156	8.8.4.4	TCP	66	[TCP Retransmission] 53275 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
328	164.392706	192.168.50.156	142.251.215.234	TCP	66	53280 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
329	164.393601	142.250.33.106	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
330	167.393219	192.168.50.156	142.251.215.234	TCP	66	[TCP Retransmission] 53280 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
331	167.95957	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
332	167.960133	192.168.50.156	112.65.210.102	TCP	70	50200 → 80 [PSH, ACK] Seq=129 Ack=11117 Win=62964 Len=16
333	167.960412	142.250.217.74	192.168.50.156	TCP	66	54132 → 80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
334	167.996406	192.168.50.156	142.251.33.106	TCP	66	53287 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
335	167.999177	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
336	168.248371	192.168.50.156	142.251.33.106	TCP	66	53288 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
337	168.250106	142.250.217.74	192.168.50.156	TCP	60	54144 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
338	168.375058	192.168.50.156	142.251.33.74	TCP	66	53289 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
339	168.376811	172.217.14.234	192.168.50.156	TCP	60	443 → 53244 [RST, ACK] Seq=1 Ack=1 Win=64240 Len=0
340	169.496735	192.168.50.156	8.8.4.4	TCP	62	[TCP Retransmission] 53274 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
341	169.745423	192.168.50.156	8.8.4.4	TCP	62	[TCP Retransmission] 53275 → 443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM
342	170.997496	192.168.50.156	142.251.33.106	TCP	66	[TCP Retransmission] 53287 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
343	171.248582	192.168.50.156	142.251.33.106	TCP	66	[TCP Retransmission] 53288 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
344	171.374808	192.168.50.156	142.251.33.74	TCP	66	[TCP Retransmission] 53289 → 443 [SYN, ECE, CWR] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM
